SalesID,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup,SalePrice
20191226152782483,1413321,3170,132,1,1990,0.0,UNK,9/13/1995 0:00,580K,580,K,UNK,UNK,UNK,Washington,BL,22000
20191226152792459,1489686,3171,132,10,1997,3451.0,Low,12/9/2009 0:00,580L,580,L,UNK,UNK,UNK,Louisiana,BL,19000
20191226152829872,1310376,4104,132,99,1981,0.0,UNK,4/26/1996 0:00,D4E,D4,E,UNK,UNK,UNK,Mississippi,TTT,14000
20191226152797612,1079544,4124,132,1,1977,0.0,UNK,11/30/1989 0:00,D6D,D6,D,UNK,UNK,Medium,Arizona,TTT,23000
20191226152885632,1204020,7014,132,2,1999,0.0,UNK,12/8/2004 0:00,236,236,UNK,UNK,UNK,UNK,Texas,SSL,13000
20191226152713969,346411,4334,121,3,1999,0.0,UNK,4/28/2011 0:00,IT28G,IT28,G,UNK,UNK,Medium,Pennsylvania,WL,53000
20191226152759373,1512966,3164,132,17,1977,0.0,UNK,5/22/2001 0:00,580C,580,C,UNK,UNK,UNK,Idaho,BL,11500
20191226152879593,1233952,7524,132,2,1989,0.0,UNK,12/11/1999 0:00,EL300,EL300,UNK,UNK,UNK,Large / Medium,Pennsylvania,TEX,26500
20191226152914038,911602,3538,132,1,1998,0.0,UNK,2/20/2003 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,28000
20191226152787025,1347610,3171,132,1,1996,0.0,UNK,8/26/1999 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,27000
20191226152788026,1103248,3171,132,2,1998,0.0,UNK,1/30/2005 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,21000
20191226152655034,1017183,3406,121,3,1988,11436.0,Low,6/9/2011 0:00,225B,225,B,UNK,UNK,Large / Medium,Kansas,TEX,13500
20191226152868947,880063,4146,132,1,1968,0.0,UNK,4/9/1996 0:00,D8H,D8,H,UNK,UNK,Large,Washington,TTT,25000
20191226152869304,1448937,4146,132,1,1970,0.0,UNK,2/25/1992 0:00,D8H,D8,H,UNK,UNK,Large,Virginia,TTT,30000
20191226152802047,1535322,6974,132,11,1970,0.0,UNK,11/12/1992 0:00,120,120,UNK,UNK,UNK,UNK,Mississippi,MG,14000
20191226152908806,1293416,4208,132,1,1990,0.0,UNK,9/26/2000 0:00,E70B,E70,B,UNK,UNK,Mini,Washington,TEX,15500
20191226152676099,998625,9124,121,3,1999,18350.0,Low,12/13/2007 0:00,WA500,WA500,UNK,UNK,UNK,Medium,Texas,WL,43000
20191226152898516,1404473,7009,132,1,1999,0.0,UNK,12/5/2002 0:00,226,226,UNK,UNK,UNK,UNK,Illinois,SSL,12500
20191226152901553,775586,1638,132,1,1997,0.0,UNK,9/5/2003 0:00,D6RXL,D6,R,UNK,XL,Medium,Tennessee,TTT,71000
20191226152674924,64551,3538,121,3,1998,2381.0,Medium,2/10/2005 0:00,416C,416,C,UNK,UNK,UNK,Louisiana,BL,25500
20191226152708037,1031685,4112,121,3,1000,0.0,UNK,10/14/2010 0:00,D5B,D5,B,UNK,UNK,UNK,New Jersey,TTT,9000
20191226152785697,1100925,6793,132,1,1994,0.0,UNK,3/30/2007 0:00,590,590,UNK,UNK,UNK,UNK,Nevada,BL,18000
20191226152869782,1236394,4146,132,2,1972,0.0,UNK,8/22/2002 0:00,D8H,D8,H,UNK,UNK,Large,Kentucky,TTT,13500
20191226152783323,1324227,3170,132,1,1991,0.0,UNK,12/5/2001 0:00,580K,580,K,UNK,UNK,UNK,Washington,BL,12000
20191226152792079,1101110,3084,132,8,1996,0.0,UNK,4/2/2009 0:00,1150G,1150,G,UNK,UNK,Medium,Mississippi,TTT,24000
20191226152787756,1524732,3171,132,2,1997,0.0,UNK,12/20/2002 0:00,580L,580,L,UNK,UNK,UNK,California,BL,24000
20191226152836349,1185112,4125,132,1,1995,0.0,UNK,9/20/2000 0:00,D6E,D6,E,UNK,UNK,Medium,Texas,TTT,90000
20191226152886315,379281,3538,132,2,1997,0.0,UNK,6/13/2001 0:00,416C,416,C,UNK,UNK,UNK,California,BL,32500
20191226152876999,108104,1623,132,1,1998,0.0,UNK,10/1/2002 0:00,D6MLGP,D6,M,UNK,LGP,Medium,North Carolina,TTT,81000
20191226152798579,1129059,4124,132,6,1981,0.0,UNK,11/12/1991 0:00,D6D,D6,D,UNK,UNK,Medium,Virginia,TTT,29000
20191226152875435,20324,1650,132,1,1993,0.0,UNK,11/28/2001 0:00,D7HIILGP,D7,H,II,LGP,Large,Texas,TTT,57000
20191226152820570,1195045,4124,132,13,1979,0.0,UNK,3/21/1998 0:00,D6D,D6,D,UNK,UNK,Medium,Tennessee,TTT,29500
20191226152897361,546700,1192,132,11,1996,0.0,UNK,3/21/2000 0:00,322BL,322,B,UNK,L,Large / Medium,Mississippi,TEX,80000
20191226152760267,1395227,3164,132,2,1979,0.0,UNK,8/1/1998 0:00,580C,580,C,UNK,UNK,UNK,Ohio,BL,11000
20191226152852221,468527,1596,132,7,1998,0.0,UNK,6/2/2005 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Alabama,TTT,48000
20191226152771958,1540338,3112,132,2,1996,0.0,UNK,10/13/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Tennessee,SSL,8250
20191226152771795,1414728,6633,132,2,1997,0.0,UNK,2/7/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL,10500
20191226152759882,1217798,3164,132,18,1978,0.0,UNK,1/27/1994 0:00,580C,580,C,UNK,UNK,UNK,Florida,BL,8500
20191226152759447,1209772,6788,132,1,1977,0.0,UNK,11/2/1989 0:00,580,580,UNK,UNK,UNK,UNK,Nevada,BL,11000
20191226152888209,493439,3538,132,2,2000,0.0,UNK,11/13/2003 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,26500
20191226152826939,1202960,1526,132,9,1984,0.0,UNK,2/9/1999 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Florida,TTT,17000
20191226152789165,1104449,3178,132,1,1998,0.0,UNK,8/12/2004 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Texas,BL,26000
20191226152807324,1158975,7001,132,4,1984,0.0,UNK,5/14/1992 0:00,215,215,UNK,UNK,UNK,Small,Illinois,TEX,31000
20191226152812906,1420563,3414,132,11,1986,0.0,UNK,9/6/2000 0:00,235B,235,B,UNK,UNK,Large / Medium,Mississippi,TEX,24500
20191226152759139,1494702,3164,132,14,1976,0.0,UNK,3/21/1997 0:00,580C,580,C,UNK,UNK,UNK,Indiana,BL,9000
20191226152698801,1058573,4603,121,3,1000,0.0,UNK,2/11/2010 0:00,310D,310,D,UNK,UNK,UNK,Texas,BL,12000
20191226152903783,1098438,7110,132,1,1986,0.0,UNK,9/24/2002 0:00,416,416,UNK,UNK,UNK,UNK,Washington,BL,8500
20191226152790167,1174385,3170,132,4,1989,0.0,UNK,2/13/2007 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,12000
20191226152859945,1178089,1614,132,1,1989,0.0,UNK,12/17/1998 0:00,D6HLGP,D6,H,UNK,LGP,Medium,Maryland,TTT,38000
20191226152847613,1342735,3803,132,1,1988,0.0,UNK,3/12/2002 0:00,936E,936,E,UNK,UNK,Medium,California,WL,27000
20191226152761219,1340972,6788,132,1,1981,0.0,UNK,10/3/1989 0:00,580,580,UNK,UNK,UNK,UNK,Maryland,BL,12500
20191226152701517,192813,1597,121,3,1998,4044.0,Low,5/27/2010 0:00,D5MXL,D5,M,UNK,XL,Medium,Colorado,TTT,36000
20191226152887457,202650,3538,132,3,1998,0.0,UNK,9/15/2003 0:00,416C,416,C,UNK,UNK,UNK,Unspecified,BL,28000
20191226152835171,1460994,7624,132,2,1986,0.0,UNK,3/25/2004 0:00,IT28,IT28,UNK,UNK,UNK,UNK,New Jersey,WL,28500
20191226152666331,1067562,3357,121,3,1992,14011.0,High,11/15/2006 0:00,12G,12,G,UNK,UNK,UNK,Georgia,MG,65000
20191226152685342,998517,28584,121,3,1997,9870.0,Medium,12/12/2008 0:00,PC220LC6LE,PC220,LC,6,LE,Large / Medium,Florida,TEX,20000
20191226152827096,1542611,7293,132,1,1971,0.0,UNK,5/31/2001 0:00,992,992,UNK,UNK,UNK,Large,New Mexico,WL,13500
20191226152752774,1114051,3170,132,4,1987,0.0,UNK,2/11/1994 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,19000
20191226152834172,735091,1211,132,1,1996,0.0,UNK,3/16/2007 0:00,325BL,325,B,UNK,L,Large / Medium,Minnesota,TEX,44000
20191226152673858,167724,3567,121,3,1995,5729.0,Medium,9/16/2004 0:00,446B,446,B,UNK,UNK,UNK,California,BL,18500
20191226152801809,1095144,4123,132,1,1975,0.0,UNK,5/15/2001 0:00,D6C,D6,C,UNK,UNK,Medium,Texas,TTT,23000
20191226152880933,1546764,4128,132,1,1987,0.0,UNK,6/16/1992 0:00,D6H,D6,H,UNK,UNK,Medium,Washington,TTT,46000
20191226152878723,1524367,23920,132,1,1996,0.0,UNK,8/28/2001 0:00,120HNA,120,H,UNK,UNK,UNK,Missouri,MG,60000
20191226152913179,1279526,3538,132,1,1997,0.0,UNK,12/4/2002 0:00,416C,416,C,UNK,UNK,UNK,North Carolina,BL,25000
20191226152760730,1549628,3164,132,2,1980,0.0,UNK,9/23/2005 0:00,580C,580,C,UNK,UNK,UNK,New Jersey,BL,7700
20191226152868029,1274208,4146,132,1,1962,0.0,UNK,4/6/1995 0:00,D8H,D8,H,UNK,UNK,Large,Colorado,TTT,12500
20191226152875438,1360990,1650,132,1,1993,0.0,UNK,3/29/2002 0:00,D7HIILGP,D7,H,II,LGP,Large,North Carolina,TTT,57500
20191226152905396,1125524,7110,132,2,1989,0.0,UNK,2/7/1996 0:00,416,416,UNK,UNK,UNK,UNK,Florida,BL,22000
20191226152869542,1100343,4146,132,1,1971,0.0,UNK,12/11/1997 0:00,D8H,D8,H,UNK,UNK,Large,Tennessee,TTT,12000
20191226152863958,1338032,7267,132,13,1980,0.0,UNK,3/16/2002 0:00,930,930,UNK,UNK,UNK,UNK,Tennessee,WL,19500
20191226152708109,1059615,3863,121,3,1999,13532.0,Medium,10/14/2010 0:00,972G,972,G,UNK,UNK,Medium,Ohio,WL,61000
20191226152787973,1420020,3171,132,2,1998,0.0,UNK,3/19/2003 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,19500
20191226152844503,10729,3819,132,11,1983,0.0,UNK,3/27/1996 0:00,950B,950,B,UNK,UNK,Medium,Mississippi,WL,41000
20191226152711219,1025467,2759,121,3,1000,3248.0,Low,2/24/2011 0:00,D5HII,D5,H,II,UNK,Medium,Texas,TTT,14500
20191226152820097,388530,3547,132,1,2000,0.0,UNK,4/21/2004 0:00,426C,426,C,UNK,UNK,UNK,Missouri,BL,36000
20191226152850787,137896,1129,132,1,1999,0.0,UNK,11/14/2002 0:00,315BL,315,B,UNK,L,Small,Georgia,TEX,63000
20191226152781886,1432830,6788,132,1,1989,0.0,UNK,12/3/1992 0:00,580,580,UNK,UNK,UNK,UNK,Washington,BL,20000
20191226152890569,1350901,3883,132,3,1989,0.0,UNK,4/24/2003 0:00,988B,988,B,UNK,UNK,Large,Unspecified,WL,31000
20191226152755758,1107914,3150,132,2,1990,0.0,UNK,2/5/1997 0:00,480F,480,F,UNK,UNK,UNK,Florida,BL,19500
20191226152665818,1026270,4123,121,3,1000,0.0,UNK,3/19/2009 0:00,D6C,D6,C,UNK,UNK,Medium,Missouri,TTT,19000
20191226152907259,1384353,77,132,1,1993,0.0,UNK,12/8/1998 0:00,950FII,950,F,II,UNK,Medium,Florida,WL,57500
20191226152869455,1167163,4146,132,1,1971,0.0,UNK,10/9/1990 0:00,D8H,D8,H,UNK,UNK,Large,Wisconsin,TTT,23000
20191226152690966,561237,9124,121,3,2000,22666.0,High,5/14/2009 0:00,WA500,WA500,UNK,UNK,UNK,Medium,Florida,WL,44000
20191226152814643,1444661,4157,132,1,1988,0.0,UNK,6/6/2002 0:00,D9N,D9,N,UNK,UNK,Large,Oregon,TTT,120000
20191226152805391,1168272,3356,132,10,1973,0.0,UNK,11/16/2000 0:00,12F,12,F,UNK,UNK,UNK,Louisiana,MG,16000
20191226152840607,1513054,3406,132,1,1988,0.0,UNK,3/4/1998 0:00,225B,225,B,UNK,UNK,Large / Medium,Arizona,TEX,40000
20191226152903275,606554,3774,132,1,1998,0.0,UNK,8/25/2005 0:00,924F,924,F,UNK,UNK,UNK,Texas,WL,40000
20191226152785736,1023027,6793,132,2,1994,0.0,UNK,9/26/1998 0:00,590,590,UNK,UNK,UNK,UNK,New Jersey,BL,31000
20191226152712529,1027195,1636,121,3,1999,8790.0,Low,3/17/2011 0:00,D6RLGP,D6,R,UNK,LGP,Medium,Minnesota,TTT,45000
20191226152804103,522732,3369,132,4,1971,0.0,UNK,2/6/1990 0:00,14E,14,E,UNK,UNK,UNK,Florida,MG,14000
20191226152905485,1368826,7110,132,1,1990,0.0,UNK,3/26/2004 0:00,416,416,UNK,UNK,UNK,UNK,North Carolina,BL,17000
20191226152787524,1466127,3171,132,2,1997,0.0,UNK,7/25/2002 0:00,580L,580,L,UNK,UNK,UNK,California,BL,19000
20191226152892661,1328509,4104,132,1,1983,0.0,UNK,10/30/1990 0:00,D4E,D4,E,UNK,UNK,UNK,Maryland,TTT,23000
20191226152783311,1524763,3170,132,1,1991,0.0,UNK,3/27/1996 0:00,580K,580,K,UNK,UNK,UNK,Illinois,BL,28000
20191226152841347,1106051,23931,132,3,1997,0.0,UNK,5/29/2003 0:00,140HNA,140,H,UNK,UNK,UNK,Unspecified,MG,112000
20191226152773581,1524811,3112,132,1,1999,0.0,UNK,3/9/2005 0:00,1845C,1845,C,UNK,UNK,UNK,Minnesota,SSL,11000
20191226152904863,1169082,7110,132,16,1988,0.0,UNK,7/14/1994 0:00,416,416,UNK,UNK,UNK,UNK,Illinois,BL,24500
20191226152825292,397758,4089,132,2,1985,0.0,UNK,8/24/1996 0:00,D3B,D3,B,UNK,UNK,UNK,New Jersey,TTT,17500
20191226152876090,577380,107,132,9,1991,0.0,UNK,2/11/1998 0:00,D3CII,D3,C,II,UNK,UNK,Florida,TTT,26750
20191226152804881,1149578,3356,132,1,1968,0.0,UNK,9/24/2004 0:00,12F,12,F,UNK,UNK,UNK,California,MG,16000
20191226152826863,1153533,1526,132,13,1982,0.0,UNK,3/18/2006 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Tennessee,TTT,15000
20191226152846269,1282287,7013,132,13,1984,0.0,UNK,5/23/1998 0:00,235,235,UNK,UNK,UNK,Large / Medium,Tennessee,TEX,57000
20191226152907722,472998,77,132,1,1997,0.0,UNK,3/21/2001 0:00,950FII,950,F,II,UNK,Medium,Texas,WL,80000
20191226152879325,1447600,7524,132,1,1987,0.0,UNK,6/28/2006 0:00,EL300,EL300,UNK,UNK,UNK,Large / Medium,California,TEX,11000
20191226152788499,1505579,3171,132,1,2000,0.0,UNK,11/9/2006 0:00,580L,580,L,UNK,UNK,UNK,Tennessee,BL,24000
20191226152806700,1282887,4156,132,1,1981,0.0,UNK,4/2/1992 0:00,D9L,D9,L,UNK,UNK,Large,Texas,TTT,91000
20191226152820476,1472831,3547,132,1,1999,0.0,UNK,10/5/2001 0:00,426C,426,C,UNK,UNK,UNK,Nevada,BL,38000
20191226152841147,1029863,23931,132,11,1996,0.0,UNK,3/15/2001 0:00,140HNA,140,H,UNK,UNK,UNK,Mississippi,MG,108000
20191226152896440,1098014,3567,132,2,1995,0.0,UNK,3/27/2003 0:00,446B,446,B,UNK,UNK,UNK,New Jersey,BL,27500
20191226152864047,1254799,7267,132,1,1981,0.0,UNK,11/16/1989 0:00,930,930,UNK,UNK,UNK,UNK,Texas,WL,29000
20191226152777939,1344799,911,132,16,1992,0.0,UNK,4/14/2005 0:00,1150ELT,1150,E,UNK,LT,Medium,Ohio,TTT,26000
20191226152736402,1508202,6347,132,6,1980,0.0,UNK,6/26/1995 0:00,C366,C366,UNK,UNK,UNK,Large / Medium,Illinois,TEX,20500
20191226152712670,1059179,3782,121,3,1000,11483.0,Medium,3/17/2011 0:00,928F,928,F,UNK,UNK,UNK,North Carolina,WL,28000
20191226152836350,520241,4125,132,1,1995,0.0,UNK,3/26/2004 0:00,D6E,D6,E,UNK,UNK,Medium,North Carolina,TTT,35000
20191226152881890,1241596,4203,132,2,1991,0.0,UNK,2/22/1997 0:00,E200B,E200,B,UNK,UNK,Small,Ohio,TEX,48500
20191226152792042,1551353,3238,132,14,1995,0.0,UNK,6/16/2006 0:00,850G,850,G,UNK,UNK,UNK,Indiana,TTT,34000
20191226152881516,176475,3803,132,6,1992,0.0,UNK,3/16/1999 0:00,936E,936,E,UNK,UNK,Medium,California,WL,48000
20191226152799542,1536155,1592,132,1,1978,0.0,UNK,5/16/1989 0:00,D5LGP,D5,UNK,UNK,LGP,Medium,Wyoming,TTT,19000
20191226152903415,1452734,7110,132,1,1986,0.0,UNK,5/23/1991 0:00,416,416,UNK,UNK,UNK,UNK,California,BL,18000
20191226152788383,1077722,3171,132,1,1999,0.0,UNK,3/16/2007 0:00,580L,580,L,UNK,UNK,UNK,Minnesota,BL,23000
20191226152815889,1231465,3806,132,4,1995,0.0,UNK,2/13/2006 0:00,938F,938,F,UNK,UNK,Medium,Florida,WL,37000
20191226152888714,610396,3538,132,1,2000,0.0,UNK,3/29/2005 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,35000
20191226152816345,1112272,7502,132,4,1987,0.0,UNK,8/26/2010 0:00,E120,E120,UNK,UNK,UNK,Small,New Hampshire,TEX,10000
20191226152832882,1552170,1092,132,2,1993,0.0,UNK,12/28/2001 0:00,307SSR,307,UNK,UNK,SSR,Mini,New York,TEX,19500
20191226152793011,1152387,3170,132,13,1990,0.0,UNK,4/9/1998 0:00,580K,580,K,UNK,UNK,UNK,Kentucky,BL,16500
20191226152648370,64860,3538,121,3,1998,0.0,UNK,6/9/2011 0:00,416C,416,C,UNK,UNK,UNK,Tennessee,BL,17000
20191226152869492,1105015,4146,132,6,1971,0.0,UNK,10/21/1991 0:00,D8H,D8,H,UNK,UNK,Large,Illinois,TTT,28500
20191226152817657,1356191,85,132,19,1993,0.0,UNK,10/25/2000 0:00,966FII,966,F,II,UNK,Medium,Nevada,WL,72000
20191226152911946,1264246,3546,132,99,1993,0.0,UNK,3/10/2000 0:00,426B,426,B,UNK,UNK,UNK,Missouri,BL,19000
20191226152820072,797606,3547,132,1,1999,0.0,UNK,10/11/2002 0:00,426C,426,C,UNK,UNK,UNK,Florida,BL,38000
20191226152886194,492546,4327,132,1,1990,0.0,UNK,3/13/2002 0:00,IT18B,IT18,B,UNK,UNK,UNK,Illinois,WL,24000
20191226152761726,1186953,6788,132,18,1983,0.0,UNK,4/7/1993 0:00,580,580,UNK,UNK,UNK,UNK,Pennsylvania,BL,16750
20191226152819175,151912,3538,132,1,1999,0.0,UNK,2/17/2004 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,28000
20191226152760870,1314688,6752,132,1,1981,0.0,UNK,5/11/1989 0:00,480,480,UNK,UNK,UNK,UNK,Arizona,BL,11000
20191226152895566,1454335,3415,132,3,1991,0.0,UNK,11/13/2003 0:00,235C,235,C,UNK,UNK,Large / Medium,Unspecified,TEX,42000
20191226152861854,1227495,13854,132,1,1990,0.0,UNK,12/11/1997 0:00,D6HII,D6,H,II,UNK,Medium,Tennessee,TTT,72000
20191226152657386,1017885,1889,121,3,1996,8026.0,Medium,6/26/2008 0:00,650GLGP,650,G,UNK,LGP,UNK,Minnesota,TTT,18000
20191226152892533,1219086,7008,132,6,1985,0.0,UNK,12/13/1993 0:00,225,225,UNK,UNK,UNK,Large / Medium,Kentucky,TEX,37000
20191226152785579,1086915,6793,132,1,1993,0.0,UNK,9/30/2003 0:00,590,590,UNK,UNK,UNK,UNK,Colorado,BL,17500
20191226152907248,1355869,77,132,1,1993,0.0,UNK,12/8/1998 0:00,950FII,950,F,II,UNK,Medium,Florida,WL,61000
20191226152766443,1306456,6861,132,2,1997,0.0,UNK,5/18/2001 0:00,9010,9010,UNK,UNK,UNK,Small,Tennessee,TEX,41000
20191226152692216,237365,4140,121,3,1000,15603.0,Medium,9/10/2009 0:00,D7H,D7,H,UNK,UNK,Large,Iowa,TTT,24500
20191226152860274,899687,1611,132,8,1994,0.0,UNK,5/26/2004 0:00,D6HIILGP,D6,H,II,LGP,Medium,Mississippi,TTT,42500
20191226152862019,49824,13854,132,1,1993,0.0,UNK,11/29/2000 0:00,D6HII,D6,H,II,UNK,Medium,Ohio,TTT,49000
20191226152892683,1533066,4104,132,1,1984,0.0,UNK,3/1/1991 0:00,D4E,D4,E,UNK,UNK,UNK,South Carolina,TTT,19000
20191226152823298,1426454,3819,132,4,1981,0.0,UNK,6/28/1990 0:00,950B,950,B,UNK,UNK,Medium,Maine,WL,37000
20191226152826790,1321759,1526,132,1,1980,0.0,UNK,12/15/2004 0:00,D3BLGP,D3,B,UNK,LGP,UNK,Maryland,TTT,10500
20191226152787791,1350457,3171,132,4,1997,0.0,UNK,2/17/2001 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,25500
20191226152786418,1195208,3171,132,1,1995,0.0,UNK,12/8/1998 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,27000
20191226152759841,1152451,3164,132,1,1977,0.0,UNK,6/5/2007 0:00,580C,580,C,UNK,UNK,UNK,California,BL,9500
20191226152711870,1027777,4805,121,3,1000,11552.0,Low,3/24/2011 0:00,750B,750,B,UNK,UNK,Medium,Pennsylvania,TTT,9000
20191226152859568,1196943,7070,132,2,1996,0.0,UNK,12/1/2001 0:00,320,320,UNK,UNK,UNK,Large / Medium,Connecticut,TEX,45000
20191226152811450,249611,1584,132,10,1995,0.0,UNK,5/18/2000 0:00,D5HIILGP,D5,H,II,LGP,Medium,Louisiana,TTT,46500
20191226152883515,1119997,13776,132,1,1998,0.0,UNK,2/15/2005 0:00,D3CIIIXL,D3,C,III,XL,UNK,Florida,TTT,31000
20191226152886600,488490,3538,132,1,1997,0.0,UNK,12/13/2000 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,28000
20191226152759839,1306805,3164,132,10,1977,0.0,UNK,9/26/1996 0:00,580C,580,C,UNK,UNK,UNK,Louisiana,BL,9500
20191226152834563,403723,1211,132,1,1998,0.0,UNK,2/17/2004 0:00,325BL,325,B,UNK,L,Large / Medium,Florida,TEX,89000
20191226152883929,17782,23926,132,2,1995,0.0,UNK,2/8/2001 0:00,12HNA,12,H,UNK,UNK,UNK,Florida,MG,85000
20191226152760735,1394441,6788,132,18,1980,0.0,UNK,3/18/1989 0:00,580,580,UNK,UNK,UNK,UNK,New Jersey,BL,8900
20191226152787817,1089368,3171,132,1,1998,0.0,UNK,12/11/2002 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,19000
20191226152864268,1229374,7267,132,19,1983,0.0,UNK,8/25/1993 0:00,930,930,UNK,UNK,UNK,UNK,California,WL,27500
20191226152905139,690003,7110,132,13,1989,0.0,UNK,9/25/1999 0:00,416,416,UNK,UNK,UNK,UNK,Tennessee,BL,18000
20191226152851864,1526924,4333,132,1,1996,0.0,UNK,7/12/2006 0:00,IT28F,IT28,F,UNK,UNK,UNK,Texas,WL,35000
20191226152778248,1209983,3199,132,1,1995,0.0,UNK,10/1/1998 0:00,621B,621,B,UNK,UNK,UNK,Georgia,WL,31000
20191226152897983,1178445,1597,132,14,1999,0.0,UNK,3/26/2010 0:00,D5MXL,D5,M,UNK,XL,Medium,Indiana,TTT,32000
20191226152705112,1008650,3854,121,3,1000,0.0,UNK,7/29/2010 0:00,966C,966,C,UNK,UNK,Medium,Mississippi,WL,11000
20191226152887769,1518906,3538,132,99,1999,0.0,UNK,3/20/2004 0:00,416C,416,C,UNK,UNK,UNK,Minnesota,BL,32000
20191226152905285,890296,7110,132,6,1989,640.0,Low,4/26/1991 0:00,416,416,UNK,UNK,UNK,UNK,Tennessee,BL,25500
20191226152905431,1441487,7110,132,1,1989,0.0,UNK,10/20/1994 0:00,416,416,UNK,UNK,UNK,UNK,Texas,BL,23000
20191226152838644,1152957,4101,132,1,1987,0.0,UNK,6/6/2000 0:00,D4B,D4,B,UNK,UNK,UNK,California,TTT,19000
20191226152773790,1504665,6633,132,2,1999,0.0,UNK,10/13/2001 0:00,1840,1840,UNK,UNK,UNK,UNK,Tennessee,SSL,10000
20191226152892193,1507692,7008,132,1,1984,0.0,UNK,6/19/1990 0:00,225,225,UNK,UNK,UNK,Large / Medium,Texas,TEX,62500
20191226152910651,48941,1682,132,4,1992,0.0,UNK,2/7/2005 0:00,E240BL,E240,B,UNK,L,Large / Medium,Florida,TEX,21000
20191226152667789,1041612,265,121,3,1997,0.0,UNK,12/27/2010 0:00,D65PX-12,D65,PX,-12,UNK,Large,Alabama,TTT,25000
20191226152755809,1420851,3112,132,2,1000,0.0,UNK,6/11/2003 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL,5750
20191226152829003,1386438,4089,132,24,1984,0.0,UNK,3/13/1990 0:00,D3B,D3,B,UNK,UNK,UNK,Georgia,TTT,17000
20191226152834424,267928,1211,132,7,1997,0.0,UNK,4/19/2002 0:00,325BL,325,B,UNK,L,Large / Medium,South Carolina,TEX,65500
20191226152862058,854872,13854,132,5,1994,6143.0,Medium,1/21/2000 0:00,D6HII,D6,H,II,UNK,Medium,Connecticut,TTT,78000
20191226152869465,1019784,4146,132,1,1971,0.0,UNK,3/9/1989 0:00,D8H,D8,H,UNK,UNK,Large,Washington,TTT,35000
20191226152863410,1534949,7267,132,7,1974,0.0,UNK,6/7/2001 0:00,930,930,UNK,UNK,UNK,UNK,Alabama,WL,17000
20191226152752183,1223955,6788,132,4,1986,0.0,UNK,2/6/1990 0:00,580,580,UNK,UNK,UNK,UNK,Florida,BL,18000
20191226152770472,1138425,6633,132,9,1993,0.0,UNK,2/13/1997 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL,10250
20191226152761274,1198886,6788,132,1,1981,0.0,UNK,12/14/1989 0:00,580,580,UNK,UNK,UNK,UNK,Oklahoma,BL,15000
20191226152769754,1091637,6633,132,1,1990,0.0,UNK,6/4/1998 0:00,1840,1840,UNK,UNK,UNK,UNK,California,SSL,8000
20191226152845546,1526307,7013,132,6,1978,0.0,UNK,10/9/1991 0:00,235,235,UNK,UNK,UNK,Large / Medium,California,TEX,33000
20191226152887435,29637,3538,132,7,1998,0.0,UNK,3/2/2001 0:00,416C,416,C,UNK,UNK,UNK,Alabama,BL,38000
20191226152829691,1283143,4089,132,99,1988,0.0,UNK,4/25/2002 0:00,D3B,D3,B,UNK,UNK,UNK,Maine,TTT,13500
20191226152833064,1117097,1092,132,2,1994,0.0,UNK,9/12/2002 0:00,307SSR,307,UNK,UNK,SSR,Mini,Texas,TEX,15500
20191226152787502,1518929,3171,132,1,1996,0.0,UNK,10/19/2000 0:00,580L,580,L,UNK,UNK,UNK,Tennessee,BL,21500
20191226152858416,59571,1624,132,2,1997,0.0,UNK,12/8/2003 0:00,D6MXL,D6,M,UNK,XL,Medium,California,TTT,47500
20191226152855470,1471143,3486,132,99,1996,0.0,UNK,7/20/2000 0:00,320B,320,B,UNK,UNK,Large / Medium,South Carolina,TEX,70000
20191226152863507,1524080,7267,132,2,1975,0.0,UNK,2/10/1994 0:00,930,930,UNK,UNK,UNK,UNK,Florida,WL,22000
20191226152818125,740618,85,132,3,1998,0.0,UNK,12/4/2003 0:00,966FII,966,F,II,UNK,Medium,Unspecified,WL,72000
