association_id,actual_value,was_acted_on
20191226152901810,81000.0,False
20191226152889899,57500.0,False
20191226152787680,23000.0,False
20191226152912752,42000.0,False
20191226152764929,14500.0,False
20191226152818018,92500.0,False
20191226152813106,18000.0,False
20191226152859429,78500.0,False
20191226152916096,71000.0,False
20191226152702728,62000.0,False
20191226152824356,90000.0,False
20191226152762146,8500.0,False
20191226152881388,24000.0,False
20191226152897952,52000.0,False
20191226152906839,32000.0,False
20191226152818735,28000.0,False
20191226152889206,65000.0,False
20191226152770590,7000.0,False
20191226152895385,90000.0,False
20191226152899497,17500.0,False
20191226152915905,30000.0,False
20191226152896831,46000.0,False
20191226152684978,17500.0,False
20191226152652701,21500.0,False
20191226152641805,16000.0,False
20191226152835706,82500.0,False
20191226152715727,57000.0,False
20191226152661602,17500.0,False
20191226152800581,11500.0,False
20191226152888623,29000.0,False
20191226152816753,12500.0,False
20191226152666147,19000.0,False
20191226152801760,24000.0,False
20191226152905092,25000.0,False
20191226152838387,14000.0,False
20191226152650849,17000.0,False
20191226152813130,16500.0,False
20191226152692214,54000.0,False
20191226152782696,22500.0,False
20191226152863849,18000.0,False
20191226152648032,27500.0,False
20191226152813685,26000.0,False
20191226152792529,23000.0,False
20191226152854807,28000.0,False
20191226152863518,8600.0,False
20191226152904964,23000.0,False
20191226152662552,34000.0,False
20191226152799802,34000.0,False
20191226152669377,23500.0,False
20191226152845547,38000.0,False
20191226152876369,90000.0,False
20191226152825200,15000.0,False
20191226152787243,17000.0,False
20191226152684571,10500.0,False
20191226152718323,9750.0,False
20191226152840895,120000.0,False
20191226152863373,10250.0,False
20191226152643698,13500.0,False
20191226152798218,26500.0,False
20191226152761186,12750.0,False
20191226152878741,79000.0,False
20191226152844468,47500.0,False
20191226152763941,14000.0,False
20191226152835763,97500.0,False
20191226152790307,36000.0,False
20191226152902517,89000.0,False
20191226152917443,37500.0,False
20191226152780723,18500.0,False
20191226152847646,31000.0,False
20191226152786554,23000.0,False
20191226152785968,45000.0,False
20191226152778614,39000.0,False
20191226152816957,10500.0,False
20191226152916698,38000.0,False
20191226152874460,77000.0,False
20191226152814054,65000.0,False
20191226152644174,13000.0,False
20191226152807283,41000.0,False
20191226152794845,8000.0,False
20191226152888196,15750.0,False
20191226152861895,67500.0,False
20191226152857881,32000.0,False
20191226152837759,37000.0,False
20191226152838760,36000.0,False
20191226152656791,13000.0,False
20191226152864436,8600.0,False
20191226152827561,24000.0,False
20191226152868555,13000.0,False
20191226152846311,35000.0,False
20191226152813790,27000.0,False
20191226152899688,37500.0,False
20191226152772830,9000.0,False
20191226152832495,58500.0,False
20191226152828758,12750.0,False
20191226152786471,23000.0,False
20191226152859444,37500.0,False
20191226152915337,30000.0,False
20191226152838870,47000.0,False
20191226152649393,8500.0,False
20191226152807316,21000.0,False
20191226152719026,45000.0,False
20191226152781560,15500.0,False
20191226152785663,22000.0,False
20191226152711439,74000.0,False
20191226152670877,73000.0,False
20191226152765020,17000.0,False
20191226152813671,27000.0,False
20191226152793063,18500.0,False
20191226152763847,10500.0,False
20191226152861872,105000.0,False
20191226152852147,43000.0,False
20191226152770859,14500.0,False
20191226152917738,40000.0,False
20191226152844808,24000.0,False
20191226152753929,17500.0,False
20191226152798247,31000.0,False
20191226152753713,12500.0,False
20191226152816350,12500.0,False
20191226152905840,32500.0,False
20191226152675712,56000.0,False
20191226152649081,17500.0,False
20191226152813460,43500.0,False
20191226152655146,28000.0,False
20191226152790928,14000.0,False
20191226152680686,83000.0,False
20191226152780655,9500.0,False
20191226152775839,8500.0,False
20191226152781722,20500.0,False
20191226152673304,18000.0,False
20191226152844568,46500.0,False
20191226152827622,20000.0,False
20191226152869481,21000.0,False
20191226152783934,20000.0,False
20191226152784437,17000.0,False
20191226152771220,10500.0,False
20191226152887230,28500.0,False
20191226152721953,13000.0,False
20191226152889547,71000.0,False
20191226152917383,45000.0,False
20191226152778193,34000.0,False
20191226152850885,45000.0,False
20191226152894885,24000.0,False
20191226152829725,11500.0,False
20191226152813509,27000.0,False
20191226152820738,37500.0,False
20191226152892516,28000.0,False
20191226152786953,17500.0,False
20191226152683182,24500.0,False
20191226152881210,47500.0,False
20191226152881102,65000.0,False
20191226152900858,14500.0,False
20191226152893664,65000.0,False
20191226152916654,50000.0,False
20191226152671867,23500.0,False
20191226152916030,45000.0,False
20191226152848187,55000.0,False
20191226152836125,57000.0,False
20191226152790065,27000.0,False
20191226152907402,68000.0,False
20191226152801461,21500.0,False
20191226152881792,39500.0,False
20191226152797706,34000.0,False
20191226152753296,26000.0,False
20191226152818140,82500.0,False
20191226152801692,23000.0,False
20191226152763176,10750.0,False
20191226152845767,34000.0,False
20191226152716941,7750.0,False
20191226152845407,22000.0,False
20191226152884910,67500.0,False
20191226152771219,8750.0,False
20191226152647021,36000.0,False
20191226152879870,37000.0,False
20191226152845357,13000.0,False
20191226152859470,44000.0,False
20191226152645245,51000.0,False
20191226152872386,10000.0,False
20191226152829119,20000.0,False
20191226152761645,8300.0,False
20191226152654892,71000.0,False
20191226152654022,34500.0,False
20191226152770060,6250.0,False
20191226152913673,32000.0,False
20191226152793184,27000.0,False
20191226152760018,11700.0,False
20191226152828929,17000.0,False
20191226152838309,23000.0,False
20191226152786986,23500.0,False
20191226152863990,22000.0,False
20191226152883609,36000.0,False
20191226152823222,19000.0,False
20191226152715752,30000.0,False
20191226152709159,16000.0,False
20191226152839731,80000.0,False
20191226152689329,20000.0,False
20191226152673517,17000.0,False
20191226152829658,30000.0,False
20191226152657487,31500.0,False
20191226152880713,72000.0,False
20191226152868119,14000.0,False
20191226152791807,19500.0,False
20191226152872738,11000.0,False
20191226152771928,8500.0,False
20191226152797728,32000.0,False
20191226152894836,34000.0,False
20191226152790900,16500.0,False
20191226152774292,17750.0,False
20191226152714311,38000.0,False
20191226152795234,27000.0,False
20191226152915341,29000.0,False
20191226152762412,10500.0,False
20191226152863836,17500.0,False
20191226152913101,26000.0,False
20191226152781381,19500.0,False
20191226152798383,23000.0,False
20191226152896274,27000.0,False
20191226152811694,37000.0,False
20191226152866175,21000.0,False
20191226152760385,11000.0,False
20191226152866213,36000.0,False
20191226152896068,62500.0,False
20191226152902475,55000.0,False
20191226152817505,18250.0,False
20191226152781023,15500.0,False
20191226152756361,16500.0,False
20191226152773795,16000.0,False
20191226152790254,16000.0,False
20191226152785393,17500.0,False
20191226152905701,18500.0,False
20191226152770980,16000.0,False
20191226152761164,12500.0,False
20191226152816103,25000.0,False
20191226152759895,9750.0,False
20191226152767467,40000.0,False
20191226152904862,22000.0,False
20191226152751333,18250.0,False
20191226152881401,23500.0,False
20191226152763461,14250.0,False
20191226152831202,46000.0,False
20191226152785923,33000.0,False
20191226152916993,55000.0,False
20191226152804082,12500.0,False
20191226152790338,17500.0,False
20191226152772697,16500.0,False
20191226152915743,34500.0,False
20191226152751764,17000.0,False
20191226152774397,12600.0,False
20191226152846428,75000.0,False
20191226152763179,9000.0,False
20191226152694539,26500.0,False
20191226152718373,19000.0,False
20191226152860113,58000.0,False
20191226152666284,66000.0,False
20191226152846492,30000.0,False
20191226152799705,35000.0,False
20191226152770533,14500.0,False
20191226152873529,11000.0,False
20191226152826975,19000.0,False
20191226152674277,29500.0,False
20191226152860462,77500.0,False
20191226152771709,7500.0,False
20191226152869741,13000.0,False
20191226152715896,65000.0,False
20191226152789344,22500.0,False
20191226152813628,18000.0,False
20191226152837800,29500.0,False
20191226152690271,15500.0,False
20191226152674711,8000.0,False
20191226152868959,19000.0,False
20191226152879687,30000.0,False
20191226152788586,21500.0,False
20191226152786571,15000.0,False
20191226152906127,15000.0,False
20191226152879692,30000.0,False
20191226152888515,31000.0,False
20191226152801091,9750.0,False
20191226152784802,23500.0,False
20191226152779951,31000.0,False
20191226152845161,40000.0,False
20191226152816148,31000.0,False
20191226152761774,14000.0,False
20191226152759285,9000.0,False
20191226152861173,13000.0,False
20191226152832470,55000.0,False
20191226152892536,53500.0,False
20191226152793443,25000.0,False
20191226152906266,21000.0,False
20191226152832783,20000.0,False
20191226152664182,31000.0,False
20191226152782742,14250.0,False
20191226152792808,20000.0,False
20191226152862974,25000.0,False
20191226152901684,95000.0,False
20191226152889887,34000.0,False
20191226152876661,46000.0,False
20191226152912893,30000.0,False
20191226152783384,24000.0,False
20191226152813731,45000.0,False
20191226152688691,43000.0,False
20191226152645056,56000.0,False
20191226152870497,11000.0,False
20191226152791013,23000.0,False
20191226152674012,32000.0,False
20191226152819226,36000.0,False
20191226152763890,11000.0,False
20191226152816933,20500.0,False
20191226152786650,18000.0,False
20191226152828755,9500.0,False
20191226152907413,42000.0,False
20191226152913912,32500.0,False
20191226152710494,14500.0,False
20191226152786640,20000.0,False
20191226152891944,42000.0,False
20191226152668120,42000.0,False
20191226152804825,26000.0,False
20191226152839524,85000.0,False
20191226152847904,55500.0,False
20191226152788951,24000.0,False
20191226152753813,18500.0,False
20191226152762883,10750.0,False
20191226152791032,19000.0,False
20191226152819849,39000.0,False
20191226152826755,13000.0,False
20191226152793013,16000.0,False
20191226152752197,15500.0,False
20191226152801824,21000.0,False
20191226152806785,65000.0,False
20191226152763046,10000.0,False
20191226152889183,58000.0,False
20191226152906268,12500.0,False
20191226152876131,24500.0,False
20191226152859995,47000.0,False
20191226152876160,18500.0,False
20191226152832647,24500.0,False
20191226152875957,26000.0,False
20191226152913049,29000.0,False
20191226152780332,43000.0,False
20191226152786170,40000.0,False
20191226152827731,28000.0,False
20191226152703479,13500.0,False
20191226152888119,26000.0,False
20191226152829067,18000.0,False
20191226152891659,22000.0,False
20191226152721908,13000.0,False
20191226152904324,19000.0,False
20191226152673616,39000.0,False
20191226152845264,9000.0,False
20191226152790322,10500.0,False
20191226152766536,22000.0,False
20191226152798489,39000.0,False
20191226152792556,20000.0,False
20191226152759724,11500.0,False
20191226152850554,46000.0,False
20191226152911875,15000.0,False
20191226152860685,64000.0,False
20191226152792809,22500.0,False
20191226152793451,27000.0,False
20191226152688690,19500.0,False
20191226152891095,23000.0,False
20191226152841106,112500.0,False
20191226152769670,7000.0,False
20191226152710684,13500.0,False
20191226152707136,16500.0,False
20191226152817266,28000.0,False
20191226152766502,19000.0,False
20191226152780003,56000.0,False
20191226152800770,16000.0,False
20191226152776006,8000.0,False
20191226152800914,19000.0,False
20191226152892146,14000.0,False
20191226152818078,90000.0,False
20191226152763345,8500.0,False
20191226152906081,24000.0,False
20191226152897266,18000.0,False
20191226152684041,22000.0,False
20191226152789369,29000.0,False
20191226152761821,14500.0,False
20191226152752919,17000.0,False
20191226152876936,55000.0,False
20191226152754265,5500.0,False
20191226152875906,32500.0,False
20191226152800600,15000.0,False
20191226152705201,13500.0,False
20191226152786790,18500.0,False
20191226152760987,14500.0,False
20191226152907293,50000.0,False
20191226152815691,20000.0,False
20191226152911740,71000.0,False
20191226152770695,9500.0,False
20191226152779831,34000.0,False
20191226152829886,24000.0,False
20191226152846530,17500.0,False
20191226152775964,15000.0,False
20191226152856681,19500.0,False
20191226152864836,22000.0,False
20191226152841712,132500.0,False
20191226152892628,56000.0,False
20191226152887369,34000.0,False
20191226152901083,17500.0,False
20191226152860095,54000.0,False
20191226152654713,46000.0,False
20191226152827467,21250.0,False
20191226152787427,20500.0,False
20191226152850552,37000.0,False
20191226152847785,69000.0,False
20191226152868868,11000.0,False
20191226152773859,5000.0,False
20191226152678874,14000.0,False
20191226152666884,8500.0,False
20191226152844389,42000.0,False
20191226152886981,24000.0,False
20191226152668690,8500.0,False
20191226152645696,40000.0,False
20191226152906456,31000.0,False
20191226152782598,24000.0,False
20191226152853807,85000.0,False
20191226152808413,8600.0,False
20191226152661081,39000.0,False
20191226152854768,56000.0,False
20191226152847329,46000.0,False
20191226152856535,25000.0,False
20191226152846524,24500.0,False
20191226152787501,25500.0,False
20191226152845867,19000.0,False
20191226152820033,36000.0,False
20191226152784285,24000.0,False
20191226152801697,25000.0,False
20191226152689520,37000.0,False
20191226152818884,35500.0,False
20191226152892549,47500.0,False
20191226152778978,48500.0,False
20191226152754857,26000.0,False
20191226152892469,38000.0,False
20191226152700802,8250.0,False
20191226152830911,30500.0,False
20191226152891464,22000.0,False
20191226152891830,30000.0,False
20191226152787072,27000.0,False
20191226152669740,30000.0,False
20191226152799069,31000.0,False
20191226152643071,20000.0,False
20191226152904147,15000.0,False
20191226152766810,15000.0,False
20191226152792101,12500.0,False
20191226152861065,15500.0,False
20191226152785611,14500.0,False
20191226152801452,13000.0,False
20191226152873001,13500.0,False
20191226152889392,52500.0,False
20191226152790871,22000.0,False
20191226152788738,38000.0,False
20191226152799547,35000.0,False
20191226152806019,16500.0,False
20191226152883467,39500.0,False
20191226152790750,14500.0,False
20191226152892202,32000.0,False
20191226152872586,8400.0,False
20191226152901717,85000.0,False
20191226152754287,13500.0,False
20191226152904739,22000.0,False
20191226152836337,83000.0,False
20191226152692811,16500.0,False
20191226152753959,13000.0,False
20191226152813626,54000.0,False
20191226152752918,13500.0,False
20191226152798435,26000.0,False
20191226152654409,18000.0,False
20191226152770723,11500.0,False
20191226152707189,18500.0,False
20191226152753507,20000.0,False
20191226152790325,18000.0,False
20191226152872619,11500.0,False
20191226152884200,112500.0,False
20191226152885311,65500.0,False
20191226152782898,19000.0,False
20191226152687320,30000.0,False
20191226152903712,11000.0,False
20191226152755663,37500.0,False
20191226152798672,34000.0,False
20191226152872173,12000.0,False
20191226152906414,31000.0,False
20191226152855534,82500.0,False
20191226152829151,16000.0,False
20191226152778274,56000.0,False
20191226152752932,16000.0,False
20191226152826951,12500.0,False
20191226152654190,25000.0,False
20191226152662611,12500.0,False
20191226152703367,38000.0,False
20191226152789517,25000.0,False
20191226152791635,12500.0,False
20191226152818727,29000.0,False
20191226152846996,21000.0,False
20191226152752102,16000.0,False
20191226152887384,22000.0,False
20191226152871589,20000.0,False
20191226152722653,12500.0,False
20191226152848019,28000.0,False
20191226152759550,8000.0,False
20191226152773135,10500.0,False
20191226152887271,22500.0,False
20191226152891378,13500.0,False
20191226152755665,9200.0,False
20191226152773141,13000.0,False
20191226152828902,19000.0,False
20191226152760309,7900.0,False
20191226152784926,22000.0,False
20191226152905658,16000.0,False
20191226152907421,65000.0,False
20191226152782554,14500.0,False
20191226152844485,32000.0,False
20191226152777923,17000.0,False
20191226152892294,36000.0,False
20191226152911969,20750.0,False
20191226152862107,44000.0,False
20191226152696905,44000.0,False
20191226152718867,14500.0,False
20191226152880962,18500.0,False
20191226152852855,25000.0,False
20191226152915891,40000.0,False
20191226152652289,29000.0,False
20191226152912458,55000.0,False
20191226152800917,27500.0,False
20191226152791559,13000.0,False
20191226152879640,50000.0,False
20191226152837260,56000.0,False
20191226152807245,31000.0,False
20191226152760306,11000.0,False
20191226152641207,25000.0,False
20191226152770998,7500.0,False
20191226152890214,90000.0,False
20191226152901462,70000.0,False
20191226152878263,33000.0,False
20191226152876234,17000.0,False
20191226152791984,27500.0,False
20191226152916891,32000.0,False
20191226152790867,18500.0,False
20191226152794272,14000.0,False
20191226152683260,23000.0,False
20191226152788481,23000.0,False
20191226152857529,76000.0,False
20191226152687666,15000.0,False
20191226152862333,87000.0,False
20191226152906402,28000.0,False
20191226152827527,13500.0,False
20191226152830811,22500.0,False
20191226152886300,26000.0,False
20191226152874935,82500.0,False
20191226152911621,25000.0,False
20191226152861574,43000.0,False
20191226152800550,18000.0,False
20191226152773813,16000.0,False
20191226152815978,40000.0,False
20191226152901668,118000.0,False
20191226152791762,30500.0,False
20191226152761648,11000.0,False
20191226152715298,54000.0,False
20191226152753002,10500.0,False
20191226152884071,115000.0,False
20191226152830815,29000.0,False
20191226152845215,20000.0,False
20191226152843815,29500.0,False
20191226152786068,30000.0,False
20191226152915659,40000.0,False
20191226152711612,13500.0,False
20191226152753943,19500.0,False
20191226152892100,25000.0,False
20191226152763520,17000.0,False
20191226152843585,27000.0,False
20191226152685798,16500.0,False
20191226152781239,19500.0,False
20191226152913917,27000.0,False
20191226152870309,21500.0,False
20191226152805298,22000.0,False
20191226152907795,88500.0,False
20191226152798969,32000.0,False
20191226152644856,23000.0,False
20191226152856594,29000.0,False
20191226152859469,56000.0,False
20191226152678797,36000.0,False
20191226152859889,31000.0,False
20191226152847639,60000.0,False
20191226152850060,18500.0,False
20191226152785227,22500.0,False
20191226152868912,10000.0,False
20191226152853643,82000.0,False
20191226152846245,34000.0,False
20191226152798382,25000.0,False
20191226152877151,114000.0,False
20191226152681887,41500.0,False
20191226152875462,123000.0,False
20191226152855054,77500.0,False
20191226152774296,7750.0,False
20191226152770584,6000.0,False
20191226152901627,80000.0,False
20191226152768925,9000.0,False
20191226152713065,16000.0,False
20191226152818972,30000.0,False
20191226152701027,22000.0,False
20191226152766059,23000.0,False
20191226152785351,19000.0,False
20191226152714477,42000.0,False
20191226152763747,12000.0,False
20191226152894480,25000.0,False
20191226152753777,13000.0,False
20191226152904268,20000.0,False
20191226152863371,17000.0,False
20191226152844779,45000.0,False
20191226152824146,86000.0,False
20191226152861591,91000.0,False
20191226152661998,51000.0,False
20191226152891931,47000.0,False
20191226152904452,15000.0,False
20191226152864487,15500.0,False
20191226152777136,30000.0,False
20191226152753243,22000.0,False
20191226152895212,28000.0,False
20191226152771837,7500.0,False
20191226152870294,19000.0,False
20191226152781847,13000.0,False
20191226152913288,28000.0,False
20191226152803589,17000.0,False
20191226152838308,29000.0,False
20191226152869265,23500.0,False
20191226152876262,26000.0,False
20191226152781640,15500.0,False
20191226152816765,19500.0,False
20191226152770452,7000.0,False
20191226152786551,23500.0,False
20191226152683892,43000.0,False
20191226152750236,23000.0,False
20191226152820329,75000.0,False
20191226152879444,67000.0,False
20191226152818049,85000.0,False
20191226152787421,28500.0,False
20191226152861814,48000.0,False
20191226152754029,19500.0,False
20191226152817302,27500.0,False
20191226152816124,35500.0,False
20191226152652880,15000.0,False
20191226152900679,24000.0,False
20191226152805244,15500.0,False
20191226152844709,33000.0,False
20191226152764018,11000.0,False
20191226152837606,30000.0,False
20191226152784782,17500.0,False
20191226152769443,10000.0,False
20191226152891503,9000.0,False
20191226152873308,13000.0,False
20191226152869656,34000.0,False
20191226152784012,20500.0,False
20191226152832682,31500.0,False
20191226152844755,32750.0,False
20191226152785184,22000.0,False
20191226152814048,57000.0,False
20191226152642921,32500.0,False
20191226152869850,15000.0,False
20191226152671309,44000.0,False
20191226152789616,32000.0,False
20191226152750595,7250.0,False
20191226152674002,32000.0,False
20191226152760669,13000.0,False
20191226152699136,21000.0,False
20191226152910614,21000.0,False
20191226152765252,6000.0,False
20191226152683595,18500.0,False
20191226152752740,10500.0,False
20191226152859905,45000.0,False
20191226152869187,25000.0,False
20191226152781779,21000.0,False
20191226152646791,53500.0,False
20191226152837517,13000.0,False
20191226152836690,26000.0,False
20191226152864061,32000.0,False
20191226152786573,20500.0,False
20191226152823773,62500.0,False
20191226152782648,8500.0,False
20191226152664226,112000.0,False
20191226152752691,5250.0,False
20191226152698026,11000.0,False
20191226152765569,8000.0,False
20191226152693384,11500.0,False
20191226152841022,125000.0,False
20191226152662191,43000.0,False
20191226152756746,13000.0,False
20191226152769267,14000.0,False
20191226152841436,134000.0,False
20191226152905069,15250.0,False
20191226152686123,18000.0,False
20191226152801453,22000.0,False
20191226152752160,25000.0,False
20191226152774130,14500.0,False
20191226152850582,74000.0,False
20191226152759852,11500.0,False
20191226152777372,35000.0,False
20191226152839438,117500.0,False
20191226152665500,23500.0,False
20191226152675580,20500.0,False
20191226152777773,21000.0,False
20191226152650117,14500.0,False
20191226152810477,52500.0,False
20191226152817504,23000.0,False
20191226152753991,16750.0,False
20191226152794089,15000.0,False
20191226152859752,12000.0,False
20191226152913348,27000.0,False
20191226152752815,14000.0,False
20191226152818358,38000.0,False
20191226152712306,24000.0,False
20191226152905455,22000.0,False
20191226152910629,27000.0,False
20191226152721840,25000.0,False
20191226152764755,7500.0,False
20191226152880382,77500.0,False
20191226152775537,10500.0,False
20191226152813118,47500.0,False
20191226152790212,14000.0,False
20191226152673690,82000.0,False
20191226152717975,32500.0,False
20191226152806766,110000.0,False
20191226152790850,18750.0,False
20191226152798161,29000.0,False
20191226152648994,8500.0,False
20191226152761200,10250.0,False
20191226152770534,13500.0,False
20191226152662551,31000.0,False
20191226152815810,37500.0,False
20191226152888154,32000.0,False
20191226152788198,24000.0,False
20191226152859677,51000.0,False
20191226152763793,21000.0,False
20191226152917826,44000.0,False
20191226152891635,34000.0,False
20191226152825109,14000.0,False
20191226152653491,27000.0,False
20191226152898229,67500.0,False
20191226152839084,33000.0,False
20191226152677680,15500.0,False
20191226152829695,12500.0,False
20191226152832310,103000.0,False
20191226152784484,30000.0,False
20191226152916087,33000.0,False
20191226152905551,12500.0,False
20191226152899373,35000.0,False
20191226152818540,28000.0,False
20191226152907399,52500.0,False
20191226152793468,30000.0,False
20191226152787103,31500.0,False
20191226152908783,29000.0,False
20191226152806026,15000.0,False
20191226152772915,9000.0,False
20191226152750086,11000.0,False
20191226152855518,55500.0,False
20191226152765200,13500.0,False
20191226152712619,72000.0,False
20191226152830075,16000.0,False
20191226152917031,67500.0,False
20191226152841462,135000.0,False
20191226152820598,30000.0,False
20191226152642240,22000.0,False
20191226152757070,8500.0,False
20191226152709003,5750.0,False
20191226152863171,22000.0,False
20191226152654564,60000.0,False
20191226152690267,12000.0,False
20191226152915306,37500.0,False
20191226152688824,14000.0,False
20191226152887156,32000.0,False
20191226152887724,23500.0,False
20191226152845105,49000.0,False
20191226152900712,13500.0,False
20191226152807060,85000.0,False
20191226152717703,15500.0,False
20191226152776724,28500.0,False
20191226152905954,20000.0,False
20191226152768274,22000.0,False
20191226152752940,18000.0,False
20191226152862759,11000.0,False
20191226152868052,17000.0,False
20191226152690321,79000.0,False
20191226152889198,35500.0,False
20191226152903559,20000.0,False
20191226152761448,13250.0,False
20191226152844006,36000.0,False
20191226152820005,34000.0,False
20191226152649280,12000.0,False
20191226152875009,80000.0,False
20191226152783782,25000.0,False
20191226152790197,13000.0,False
20191226152826781,10600.0,False
20191226152858522,43000.0,False
20191226152669364,48000.0,False
20191226152891713,32000.0,False
20191226152893204,50000.0,False
20191226152786235,34000.0,False
20191226152829121,17000.0,False
20191226152908012,16500.0,False
20191226152911994,17500.0,False
20191226152819060,20000.0,False
20191226152791624,14000.0,False
20191226152787300,17000.0,False
20191226152752929,18500.0,False
20191226152766770,50000.0,False
20191226152797472,52500.0,False
20191226152860623,68000.0,False
20191226152801767,30000.0,False
20191226152643367,65000.0,False
20191226152676642,32000.0,False
20191226152762080,14250.0,False
20191226152782496,26000.0,False
20191226152868258,15000.0,False
20191226152826978,11000.0,False
20191226152771105,5000.0,False
20191226152905075,24500.0,False
20191226152675201,63000.0,False
20191226152888216,26000.0,False
20191226152703561,64000.0,False
20191226152792318,25000.0,False
20191226152675592,41000.0,False
20191226152917683,41000.0,False
20191226152790444,17500.0,False
20191226152786636,15500.0,False
20191226152816549,88000.0,False
20191226152751509,10500.0,False
20191226152890274,62000.0,False
20191226152876108,14500.0,False
20191226152659609,19500.0,False
20191226152798679,38000.0,False
20191226152823220,10500.0,False
20191226152753753,18500.0,False
20191226152885697,13500.0,False
20191226152772394,9000.0,False
20191226152904664,21000.0,False
20191226152672047,19000.0,False
20191226152694313,13500.0,False
20191226152845413,40000.0,False
20191226152869967,28000.0,False
20191226152917111,47500.0,False
20191226152819249,31500.0,False
20191226152787149,23500.0,False
20191226152869178,13000.0,False
20191226152788227,22000.0,False
20191226152643991,20500.0,False
20191226152811090,43000.0,False
20191226152674483,91000.0,False
20191226152659890,19000.0,False
20191226152783373,21500.0,False
20191226152777184,22000.0,False
20191226152775739,17500.0,False
20191226152791900,25500.0,False
20191226152861703,46000.0,False
20191226152784769,15500.0,False
20191226152889343,68000.0,False
20191226152840433,65000.0,False
20191226152886441,39000.0,False
20191226152901246,20500.0,False
20191226152807244,26000.0,False
20191226152703613,45000.0,False
20191226152752380,17000.0,False
20191226152883894,71000.0,False
20191226152651808,11000.0,False
20191226152643055,15000.0,False
20191226152804869,14000.0,False
20191226152672448,31000.0,False
20191226152770002,8000.0,False
20191226152679732,30000.0,False
20191226152783340,27000.0,False
20191226152770969,11250.0,False
20191226152834638,77500.0,False
20191226152641611,25000.0,False
20191226152891044,22500.0,False
20191226152847660,72000.0,False
20191226152707480,9500.0,False
20191226152828866,10000.0,False
20191226152777379,25000.0,False
20191226152845592,40000.0,False
20191226152656545,23500.0,False
20191226152771941,11000.0,False
20191226152783524,25000.0,False
20191226152889295,29000.0,False
20191226152793473,27500.0,False
20191226152773731,13000.0,False
20191226152791593,8000.0,False
20191226152688231,23000.0,False
20191226152648619,22500.0,False
20191226152798438,44000.0,False
20191226152896434,21000.0,False
20191226152661536,65000.0,False
20191226152773496,5750.0,False
20191226152799505,12500.0,False
20191226152836234,80000.0,False
20191226152851657,74000.0,False
20191226152780759,17500.0,False
20191226152859106,77500.0,False
20191226152824022,63500.0,False
20191226152792918,18500.0,False
20191226152905856,16500.0,False
20191226152844319,44000.0,False
20191226152810798,36500.0,False
20191226152657670,31000.0,False
20191226152751483,12000.0,False
20191226152761746,14000.0,False
20191226152715127,78000.0,False
20191226152893656,75000.0,False
20191226152866186,32000.0,False
20191226152675324,20500.0,False
20191226152913658,30000.0,False
20191226152823346,29000.0,False
20191226152785702,18000.0,False
20191226152886100,26000.0,False
20191226152905615,14000.0,False
20191226152769551,6250.0,False
20191226152721979,70000.0,False
20191226152765125,25000.0,False
20191226152906362,20000.0,False
20191226152773621,15500.0,False
20191226152841675,87000.0,False
20191226152890574,61000.0,False
20191226152869763,40000.0,False
20191226152905415,11000.0,False
20191226152786231,23000.0,False
20191226152794570,11500.0,False
20191226152846509,23000.0,False
20191226152689359,67000.0,False
20191226152844613,29000.0,False
20191226152783735,17500.0,False
20191226152779940,30000.0,False
20191226152679921,20500.0,False
20191226152903990,19000.0,False
20191226152800603,22000.0,False
20191226152789438,25000.0,False
20191226152838506,17000.0,False
20191226152877434,70000.0,False
20191226152916118,35000.0,False
20191226152915179,30500.0,False
20191226152802044,15500.0,False
20191226152792077,24000.0,False
20191226152681884,58000.0,False
20191226152905835,17000.0,False
20191226152780824,17500.0,False
20191226152775158,7000.0,False
20191226152782608,14000.0,False
20191226152789054,65000.0,False
20191226152656817,39000.0,False
20191226152904967,27000.0,False
20191226152886380,24000.0,False
20191226152817113,17000.0,False
20191226152781771,17000.0,False
20191226152835149,38000.0,False
20191226152881858,18000.0,False
20191226152769861,10500.0,False
20191226152702656,19500.0,False
20191226152798909,37000.0,False
20191226152917567,46000.0,False
20191226152841401,107500.0,False
20191226152800634,25000.0,False
20191226152662483,10000.0,False
20191226152817887,77500.0,False
20191226152866147,15000.0,False
20191226152816960,28000.0,False
20191226152816570,21000.0,False
20191226152900685,25500.0,False
20191226152781654,19500.0,False
20191226152810744,46000.0,False
20191226152867920,25500.0,False
20191226152838839,36000.0,False
20191226152756961,24000.0,False
20191226152827068,10500.0,False
20191226152805126,18000.0,False
20191226152780882,24000.0,False
20191226152917327,66000.0,False
20191226152782940,27000.0,False
20191226152868061,8750.0,False
20191226152665691,20500.0,False
20191226152793244,27000.0,False
20191226152896314,26000.0,False
20191226152699301,36000.0,False
20191226152753053,8500.0,False
20191226152904524,15000.0,False
20191226152756413,16500.0,False
20191226152678554,10000.0,False
20191226152911532,100000.0,False
20191226152860414,39000.0,False
20191226152886275,27000.0,False
20191226152804932,18000.0,False
20191226152786760,18000.0,False
20191226152761625,17000.0,False
20191226152649438,30000.0,False
20191226152819430,56000.0,False
20191226152776846,18000.0,False
20191226152879780,32500.0,False
20191226152703618,42000.0,False
20191226152827550,20000.0,False
20191226152790351,12000.0,False
20191226152830995,37500.0,False
20191226152913619,32500.0,False
20191226152912035,27000.0,False
20191226152787494,26000.0,False
