SalesID,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup,SalePrice
20191227113340646,1005116,22242,121,3,2003,1659.0,Low,1/25/2007 0:00,1650KLGP,1650,K,UNK,LGP,Medium,Florida,TTT,62000
20191227113609415,1147417,4149,132,1,1995,0.0,UNK,9/5/2003 0:00,D8N,D8,N,UNK,UNK,Large,Tennessee,TTT,102500
20191227113465703,1135059,22312,132,10,2005,0.0,UNK,5/20/2008 0:00,650K,650,K,UNK,UNK,UNK,Louisiana,TTT,42500
20191227113473985,1479027,3112,132,11,2000,0.0,UNK,12/6/2000 0:00,1845C,1845,C,UNK,UNK,UNK,Mississippi,SSL,16500
20191227113541321,1385434,23931,132,19,1997,0.0,UNK,3/31/2000 0:00,140HNA,140,H,UNK,UNK,UNK,Nevada,MG,137500
20191227113479892,1090794,3218,132,1,1995,0.0,UNK,5/11/2011 0:00,721B,721,B,UNK,UNK,Medium,Texas,WL,22500
20191227113541227,1212708,23931,132,19,1997,0.0,UNK,3/28/2006 0:00,140HNA,140,H,UNK,UNK,UNK,New Mexico,MG,100000
20191227113605360,1426101,7110,132,2,1989,0.0,UNK,6/23/1995 0:00,416,416,UNK,UNK,UNK,UNK,Louisiana,BL,22500
20191227113459265,1324530,6788,132,1,1976,0.0,UNK,9/28/1989 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL,11000
20191227113470140,1408624,3112,132,1,1993,0.0,UNK,3/15/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Colorado,SSL,9000
20191227113598328,803142,3824,132,1,2000,0.0,UNK,2/19/2002 0:00,950G,950,G,UNK,UNK,Medium,Florida,WL,97500
20191227113452713,1115883,3108,132,1,1987,0.0,UNK,3/19/1998 0:00,1835B,1835,B,UNK,UNK,UNK,Washington,SSL,5000
20191227113393865,999085,17314,121,3,2005,6693.0,High,10/15/2009 0:00,S300,S300,UNK,UNK,UNK,UNK,California,SSL,10500
20191227113596865,834422,3486,132,1,1998,0.0,UNK,10/3/2002 0:00,320B,320,B,UNK,UNK,Large / Medium,Maryland,TEX,54000
20191227113351809,1009810,4128,121,3,1987,0.0,UNK,6/17/2004 0:00,D6H,D6,H,UNK,UNK,Medium,California,TTT,46000
20191227113538466,1471925,7259,132,6,1992,0.0,UNK,10/30/1998 0:00,916,916,UNK,UNK,UNK,UNK,Mississippi,WL,16000
20191227113505169,1270673,3356,132,1,1970,0.0,UNK,3/1/1991 0:00,12F,12,F,UNK,UNK,UNK,South Carolina,MG,21000
20191227113599595,769498,1614,132,1,1990,0.0,UNK,6/10/2004 0:00,D6HLGP,D6,H,UNK,LGP,Medium,Illinois,TTT,37000
20191227113486443,1095926,3171,132,8,1995,0.0,UNK,11/20/2002 0:00,580L,580,L,UNK,UNK,UNK,Mississippi,BL,27500
20191227113592184,1167763,7008,132,16,1983,0.0,UNK,8/15/2002 0:00,225,225,UNK,UNK,UNK,Large / Medium,Ohio,TEX,14750
20191227113483475,1379055,3210,132,1,1989,0.0,UNK,9/16/2003 0:00,680L,680,UNK,UNK,L,UNK,Ohio,BL,9000
20191227113453243,1106694,3170,132,23,1987,3587.0,Medium,9/18/1996 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL,22000
20191227113591177,1150267,7008,132,1,1976,0.0,UNK,5/13/1999 0:00,225,225,UNK,UNK,UNK,Large / Medium,Texas,TEX,21000
20191227113401749,808973,495,121,3,2002,11197.0,High,6/10/2010 0:00,PC400LC6,PC400,UNK,LC,6,Large / Medium,South Dakota,TEX,47000
20191227113363254,1060617,11601,121,3,1997,8737.0,High,9/22/2005 0:00,EX220LC-3,EX220LC,UNK,-3,UNK,Large / Medium,West Virginia,TEX,34000
20191227113393407,1058345,18230,121,3,2005,4030.0,Medium,9/24/2009 0:00,L110E,L110,E,UNK,UNK,Medium,Texas,WL,74000
20191227113479871,1286726,3199,132,1,1995,7894.0,Low,3/8/2011 0:00,621B,621,B,UNK,UNK,UNK,Washington,WL,23000
20191227113579691,1230102,4329,132,1,1995,0.0,UNK,9/27/2006 0:00,IT24F,IT24,F,UNK,UNK,UNK,Texas,WL,29000
20191227113563932,1281542,7267,132,4,1980,0.0,UNK,2/1/1993 0:00,930,930,UNK,UNK,UNK,UNK,Florida,WL,25000
20191227113579706,1395045,4329,132,2,1996,0.0,UNK,2/5/2009 0:00,IT24F,IT24,F,UNK,UNK,UNK,Florida,WL,17500
20191227113341442,1068064,6742,121,3,2005,13.0,Low,8/23/2007 0:00,450,450,UNK,UNK,UNK,UNK,Alabama,TTT,23000
20191227113371339,413138,43,121,3,1992,0.0,UNK,8/9/2007 0:00,416II,416,UNK,II,UNK,UNK,Kansas,BL,13500
20191227113374544,54339,12911,121,3,1999,849.0,Low,12/2/2004 0:00,HD4500,HD4500,UNK,UNK,UNK,UNK,Louisiana,SSL,14500
20191227113365423,1018989,3877,121,3,1979,13126.0,Low,10/6/2005 0:00,980C,980,C,UNK,UNK,Medium,Washington,WL,26000
20191227113539094,1205814,3782,132,1,1996,0.0,UNK,3/7/2001 0:00,928F,928,F,UNK,UNK,UNK,Missouri,WL,58000
20191227113579333,1186364,7524,132,1,1987,0.0,UNK,3/14/1991 0:00,EL300,EL300,UNK,UNK,UNK,Large / Medium,Florida,TEX,69000
20191227113392360,8611,7009,121,3,2004,1501.0,Medium,9/17/2009 0:00,226,226,UNK,UNK,UNK,UNK,Georgia,SSL,9000
20191227113597155,1386384,1530,132,1,1992,0.0,UNK,9/25/2001 0:00,D3CIILGP,D3,C,II,LGP,UNK,Illinois,TTT,13500
20191227113551503,1547681,4333,132,1,1993,0.0,UNK,3/19/2003 0:00,IT28F,IT28,F,UNK,UNK,UNK,Texas,WL,39000
20191227113472372,1232734,6633,132,2,1997,0.0,UNK,11/16/2004 0:00,1840,1840,UNK,UNK,UNK,UNK,Texas,SSL,6750
20191227113540711,684505,3406,132,1,1989,0.0,UNK,3/8/2007 0:00,225B,225,B,UNK,UNK,Large / Medium,Illinois,TEX,22000
20191227113545673,1237170,7013,132,1,1979,0.0,UNK,7/15/1997 0:00,235,235,UNK,UNK,UNK,Large / Medium,Minnesota,TEX,25000
20191227113482086,1488219,3170,132,2,1989,0.0,UNK,6/11/1994 0:00,580K,580,K,UNK,UNK,UNK,New Jersey,BL,10000
20191227113362430,726035,7040,121,3,2000,1658.0,Medium,9/7/2006 0:00,302.5,302.5,UNK,UNK,UNK,Mini,California,TEX,13000
20191227113355434,1049159,16770,121,3,2010,29.0,Low,6/2/2011 0:00,L2800D,L2800,D,UNK,UNK,UNK,Texas,BL,12000
20191227113463733,1317262,3208,132,1,1983,0.0,UNK,9/25/2006 0:00,680H,680,UNK,UNK,H,UNK,Colorado,BL,14500
20191227113612314,252671,1276,132,1,1994,0.0,UNK,4/8/1998 0:00,330L,330,UNK,UNK,L,Large / Medium,Georgia,TEX,102500
20191227113383392,1004432,10492,121,3,1000,19214.0,Low,10/16/2008 0:00,L160,L160,UNK,UNK,UNK,Medium,Kansas,WL,22000
20191227113492196,1342420,3171,132,3,1995,0.0,UNK,12/13/2007 0:00,580L,580,L,UNK,UNK,UNK,California,BL,22000
20191227113541076,1102014,23931,132,1,1996,0.0,UNK,12/7/2006 0:00,140HNA,140,H,UNK,UNK,UNK,Texas,MG,105000
20191227113579809,68503,4329,132,1,1997,0.0,UNK,5/8/2003 0:00,IT24F,IT24,F,UNK,UNK,UNK,Texas,WL,36000
20191227113476726,1241703,6845,132,2,1990,0.0,UNK,2/7/1996 0:00,821,821,UNK,UNK,UNK,Medium,Florida,WL,41000
20191227113379059,312436,3417,121,3,2005,1229.0,Medium,5/1/2008 0:00,236B,236,B,UNK,UNK,UNK,Idaho,SSL,14500
20191227113461763,1116463,6788,132,1,1982,0.0,UNK,5/16/1991 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL,11500
20191227113606473,554410,7054,132,6,1993,0.0,UNK,10/22/1998 0:00,311,311,UNK,UNK,UNK,Small,New Mexico,TEX,27500
20191227113365541,1015676,11989,121,3,2005,3478.0,Medium,4/5/2011 0:00,PC300LC7,PC300,UNK,LC,7,Large / Medium,Arizona,TEX,102000
20191227113487689,1282637,3171,132,2,1997,0.0,UNK,3/2/2005 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,19000
20191227113514828,1483447,4157,132,1,1989,0.0,UNK,5/31/2006 0:00,D9N,D9,N,UNK,UNK,Large,Illinois,TTT,77500
20191227113470419,1234237,6633,132,1,1993,0.0,UNK,4/9/1996 0:00,1840,1840,UNK,UNK,UNK,UNK,Washington,SSL,10000
20191227113347679,1017348,3877,121,3,1000,37530.0,Medium,9/3/2009 0:00,980C,980,C,UNK,UNK,Medium,Oklahoma,WL,19000
20191227113540355,892237,3406,132,6,1987,0.0,UNK,12/15/1992 0:00,225B,225,B,UNK,UNK,Large / Medium,Kentucky,TEX,53000
20191227113481936,1143687,3170,132,18,1989,0.0,UNK,5/20/1995 0:00,580K,580,K,UNK,UNK,UNK,Oklahoma,BL,16000
20191227113595331,1389969,3415,132,6,1990,0.0,UNK,4/7/1998 0:00,235C,235,C,UNK,UNK,Large / Medium,Kentucky,TEX,87500
20191227113369590,1015017,9550,121,3,1000,0.0,UNK,5/19/2011 0:00,753,753,UNK,UNK,UNK,UNK,Illinois,SSL,5750
20191227113547220,844580,7271,132,2,1986,0.0,UNK,6/6/1998 0:00,936,936,UNK,UNK,UNK,Medium,Connecticut,WL,36000
20191227113377694,777776,3539,121,3,2003,2378.0,Medium,3/12/2008 0:00,416D,416,D,UNK,UNK,UNK,Florida,BL,31000
20191227113589599,576075,3883,132,3,1979,20355.0,Low,9/23/2010 0:00,988B,988,B,UNK,UNK,Large,California,WL,12000
20191227113489853,1525990,3172,132,2,1000,0.0,UNK,8/24/2005 0:00,580M,580,M,UNK,UNK,UNK,Texas,BL,27500
20191227113468325,1273691,22358,132,1,2003,0.0,UNK,5/6/2009 0:00,865,865,UNK,UNK,UNK,UNK,Texas,MG,50000
20191227113364780,1052284,3764,121,3,2005,3213.0,Medium,8/20/2009 0:00,914G,914,G,UNK,UNK,UNK,California,WL,26000
20191227113462890,1526007,22318,132,18,1977,0.0,UNK,2/28/1992 0:00,680,680,UNK,UNK,UNK,UNK,Pennsylvania,BL,8500
20191227113463043,1528081,22318,132,1,1979,0.0,UNK,10/31/1989 0:00,680,680,UNK,UNK,UNK,UNK,North Dakota,BL,7500
20191227113538372,734259,7259,132,10,1988,0.0,UNK,2/1/2001 0:00,916,916,UNK,UNK,UNK,UNK,Louisiana,WL,18000
20191227113545361,1173407,7013,132,1,1977,0.0,UNK,6/15/1995 0:00,235,235,UNK,UNK,UNK,Large / Medium,Washington,TEX,33000
20191227113501090,1305661,4123,132,1,1971,0.0,UNK,10/25/1991 0:00,D6C,D6,C,UNK,UNK,Medium,New Jersey,TTT,13500
20191227113562333,292304,3858,132,8,2000,0.0,UNK,11/15/2006 0:00,966G,966,G,UNK,UNK,Medium,Mississippi,WL,87000
20191227113606325,467000,43,132,1,1992,0.0,UNK,6/12/2003 0:00,416II,416,UNK,II,UNK,UNK,Texas,BL,15000
20191227113607029,519867,77,132,1,1993,0.0,UNK,2/19/2002 0:00,950FII,950,F,II,UNK,Medium,Florida,WL,43000
20191227113550704,733787,1129,132,99,1998,0.0,UNK,12/13/2007 0:00,315BL,315,B,UNK,L,Small,Georgia,TEX,27500
20191227113584202,33541,23926,132,7,1997,2598.0,Medium,3/2/2000 0:00,12HNA,12,H,UNK,UNK,UNK,Alabama,MG,117500
20191227113591093,1302308,7008,132,2,1975,0.0,UNK,2/8/1995 0:00,225,225,UNK,UNK,UNK,Large / Medium,Florida,TEX,28000
20191227113355754,1012580,4138,121,3,1973,0.0,UNK,7/13/2006 0:00,D7F,D7,F,UNK,UNK,Large,Arkansas,TTT,27000
20191227113481024,1450272,3170,132,2,1988,0.0,UNK,7/22/2000 0:00,580K,580,K,UNK,UNK,UNK,Maine,BL,20500
20191227113451722,1510291,6788,132,6,1985,1500.0,Low,12/10/1990 0:00,580,580,UNK,UNK,UNK,UNK,Kentucky,BL,17500
20191227113574904,1130348,3823,132,10,1993,0.0,UNK,12/2/1998 0:00,950F,950,F,UNK,UNK,Medium,Louisiana,WL,70000
20191227113577301,696678,1623,132,3,1999,0.0,UNK,7/21/2003 0:00,D6MLGP,D6,M,UNK,LGP,Medium,Unspecified,TTT,57000
20191227113485987,1182814,3204,132,11,1996,0.0,UNK,4/26/2001 0:00,650G,650,G,UNK,UNK,UNK,South Carolina,TTT,32000
20191227113523932,250711,3822,132,10,1988,0.0,UNK,8/27/1992 0:00,950E,950,E,UNK,UNK,Medium,Florida,WL,67000
20191227113482909,1474819,3170,132,21,1990,0.0,UNK,9/19/1998 0:00,580K,580,K,UNK,UNK,UNK,Maine,BL,15500
20191227113379593,199226,3362,121,3,1000,12851.0,Low,5/15/2008 0:00,140G,140,G,UNK,UNK,UNK,Colorado,MG,46000
20191227113469313,1526044,6633,132,1,1989,0.0,UNK,9/28/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Maryland,SSL,5500
20191227113347095,1062039,4897,121,3,1996,3554.0,Low,8/24/2006 0:00,TD8H,TD8,H,UNK,UNK,UNK,Michigan,TTT,21500
20191227113450472,1113526,6633,132,2,1996,0.0,UNK,4/19/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Georgia,SSL,10500
20191227113358167,1025582,963,121,3,1999,2226.0,Low,4/29/2004 0:00,570LXT,570,L,UNK,XT,Compact,California,WL,18500
20191227113494588,1315720,3221,132,1,2001,4548.0,Medium,9/21/2010 0:00,750H,750,H,UNK,UNK,UNK,Washington,TTT,23000
20191227113373342,1068912,9580,121,3,2006,1630.0,Medium,9/1/2011 0:00,T190,T190,UNK,UNK,UNK,UNK,Louisiana,SSL,11000
20191227113469841,1157098,3112,132,11,1991,0.0,UNK,9/17/1997 0:00,1845C,1845,C,UNK,UNK,UNK,Mississippi,SSL,9000
20191227113355710,964155,9579,121,3,2004,1714.0,High,8/25/2005 0:00,S250,S250,UNK,UNK,UNK,UNK,Idaho,SSL,14000
20191227113452938,1338121,6788,132,18,1987,0.0,UNK,4/28/1990 0:00,580,580,UNK,UNK,UNK,UNK,Pennsylvania,BL,22500
20191227113412710,1007244,4604,121,3,1998,3290.0,Low,4/1/2011 0:00,310E,310,E,UNK,UNK,UNK,Maryland,BL,12500
20191227113545753,1556734,7013,132,1,1979,0.0,UNK,6/13/2003 0:00,235,235,UNK,UNK,UNK,Large / Medium,Texas,TEX,19000
20191227113340793,1016640,18139,121,3,2006,1971.0,Medium,8/20/2009 0:00,EC160BLC,EC160,B,UNK,LC,Small,New Jersey,TEX,37000
20191227113545738,1387960,7013,132,6,1979,0.0,UNK,5/17/1991 0:00,235,235,UNK,UNK,UNK,Large / Medium,Missouri,TEX,35000
20191227113497631,1517920,4124,132,10,1977,0.0,UNK,5/21/1993 0:00,D6D,D6,D,UNK,UNK,Medium,Mississippi,TTT,29000
20191227113480086,1284094,3264,132,2,1999,0.0,UNK,1/19/2008 0:00,921C,921,C,UNK,UNK,Medium,Ohio,WL,40000
20191227113548322,1423615,4146,132,6,1965,0.0,UNK,7/17/1997 0:00,D8H,D8,H,UNK,UNK,Large,New Mexico,TTT,10000
20191227113583438,1274273,13776,132,2,1997,0.0,UNK,11/9/2002 0:00,D3CIIIXL,D3,C,III,XL,UNK,Wisconsin,TTT,34000
20191227113589172,1443122,3883,132,1,1976,0.0,UNK,5/18/1993 0:00,988B,988,B,UNK,UNK,Large,Maine,WL,37000
20191227113525046,1368376,4112,132,4,1977,0.0,UNK,2/11/1994 0:00,D5B,D5,B,UNK,UNK,UNK,Florida,TTT,17000
20191227113587852,763281,3538,132,1,1999,0.0,UNK,2/20/2007 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,34000
20191227113493009,1204729,3161,132,1,1998,0.0,UNK,6/10/2009 0:00,550G,550,G,UNK,UNK,UNK,Texas,TTT,14500
20191227113389231,1046750,222,121,3,2005,2496.0,Medium,4/22/2009 0:00,D41P-6,D41,P,-6,UNK,UNK,Louisiana,TTT,30000
20191227113378893,103445,13391,121,3,2005,706.0,Medium,5/15/2008 0:00,301.8,301.8,UNK,UNK,UNK,Mini,Texas,TEX,15000
20191227113501025,1452813,4123,132,18,1971,0.0,UNK,3/23/1991 0:00,D6C,D6,C,UNK,UNK,Medium,New Jersey,TTT,13000
20191227113506974,1531927,4156,132,1,1983,0.0,UNK,3/7/2002 0:00,D9L,D9,L,UNK,UNK,Large,Missouri,TTT,57500
20191227113459167,1178635,3164,132,6,1976,0.0,UNK,5/21/1994 0:00,580C,580,C,UNK,UNK,UNK,Pennsylvania,BL,8750
20191227113550912,1102326,1129,132,2,2000,0.0,UNK,8/20/2005 0:00,315BL,315,B,UNK,L,Small,New Jersey,TEX,58500
20191227113475410,1515891,6633,132,2,1996,972.0,Medium,9/21/1999 0:00,1840,1840,UNK,UNK,UNK,UNK,Texas,SSL,10000
20191227113537221,613385,1623,132,1,1998,0.0,UNK,5/20/2004 0:00,D6MLGP,D6,M,UNK,LGP,Medium,Texas,TTT,65000
20191227113613112,347579,3538,132,2,1996,0.0,UNK,3/23/2006 0:00,416C,416,C,UNK,UNK,UNK,New Jersey,BL,29500
20191227113484712,1246888,3178,132,1,1996,0.0,UNK,3/28/2002 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Florida,BL,22000
20191227113461366,1461069,3165,132,23,1982,0.0,UNK,9/18/1996 0:00,580D,580,D,UNK,UNK,UNK,New Jersey,BL,11000
20191227113563099,1118432,7267,132,4,1971,0.0,UNK,6/4/1991 0:00,930,930,UNK,UNK,UNK,UNK,Virginia,WL,17000
20191227113518442,766733,3538,132,4,1997,0.0,UNK,2/17/2001 0:00,416C,416,C,UNK,UNK,UNK,Florida,BL,35000
20191227113613073,1112210,3538,132,1,1997,0.0,UNK,6/8/2006 0:00,416C,416,C,UNK,UNK,UNK,Texas,BL,24000
20191227113413798,1020420,4605,121,3,2004,2551.0,Medium,4/14/2011 0:00,310G,310,G,UNK,UNK,UNK,Tennessee,BL,21500
20191227113470614,1392229,6633,132,4,1994,0.0,UNK,2/13/2006 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL,6000
20191227113354741,1056695,1333,121,3,1998,14421.0,High,6/14/2007 0:00,345BL,345,BL,UNK,UNK,Large / Medium,Texas,TEX,80000
20191227113393045,1006948,14310,121,3,2005,3035.0,Medium,10/15/2009 0:00,330CLC,330,C,UNK,LC,Large / Medium,South Carolina,TEX,54000
20191227113411674,1024687,14310,121,3,2005,8449.0,High,2/24/2011 0:00,330CLC,330,C,UNK,LC,Large / Medium,North Carolina,TEX,57000
20191227113487395,1075083,3171,132,1,1997,0.0,UNK,5/8/2003 0:00,580L,580,L,UNK,UNK,UNK,Texas,BL,20000
20191227113467050,1306387,6908,132,1,2004,0.0,UNK,8/25/2006 0:00,CX130,CX130,UNK,UNK,UNK,Small,South Dakota,TEX,65000
20191227113491680,1529512,3190,132,1,1995,0.0,UNK,3/10/2005 0:00,590SUPER L,590,SUPER L,UNK,UNK,UNK,California,BL,19500
20191227113456119,1535556,6788,132,10,1975,0.0,UNK,4/21/1993 0:00,580,580,UNK,UNK,UNK,UNK,Louisiana,BL,8500
20191227113529130,83279,4089,132,2,1984,0.0,UNK,7/11/1998 0:00,D3B,D3,B,UNK,UNK,UNK,New York,TTT,18500
20191227113369647,759175,3539,121,3,2001,1722.0,Medium,5/20/2004 0:00,416D,416,D,UNK,UNK,UNK,Florida,BL,32000
20191227113492404,1547193,3171,132,8,1997,0.0,UNK,5/23/2007 0:00,580L,580,L,UNK,UNK,UNK,Mississippi,BL,22500
20191227113506006,645371,6974,132,1,1969,0.0,UNK,8/22/1989 0:00,120,120,UNK,UNK,UNK,UNK,Colorado,MG,14000
20191227113601710,116530,1638,132,4,1998,0.0,UNK,2/13/2006 0:00,D6RXL,D6,R,UNK,XL,Medium,Florida,TTT,102000
20191227113584261,728925,23926,132,11,1998,0.0,UNK,3/21/2000 0:00,12HNA,12,H,UNK,UNK,UNK,Mississippi,MG,132000
20191227113379605,241157,3423,121,3,2006,2593.0,High,4/24/2008 0:00,246B,246,B,UNK,UNK,UNK,Iowa,SSL,19000
20191227113381797,1023847,613,121,3,1000,9631.0,Low,7/24/2008 0:00,WA380-1,WA380,UNK,-1,UNK,Medium,Georgia,WL,32500
20191227113347957,1003027,7277,121,3,1000,0.0,UNK,5/19/2011 0:00,950,950,UNK,UNK,UNK,Medium,Mississippi,WL,26000
20191227113371879,1035853,17318,121,3,2006,2983.0,High,6/2/2011 0:00,T250,T250,UNK,UNK,UNK,UNK,Oklahoma,SSL,12500
20191227113369364,587714,13854,121,3,1993,5884.0,Low,4/29/2004 0:00,D6HII,D6,H,II,UNK,Medium,Michigan,TTT,48000
20191227113517362,973386,4102,132,1,1990,0.0,UNK,3/28/2001 0:00,D4C,D4,C,UNK,UNK,UNK,Washington,TTT,25000
20191227113355491,1055395,4156,121,3,1986,0.0,UNK,6/16/2005 0:00,D9L,D9,L,UNK,UNK,Large,Georgia,TTT,89000
20191227113415930,306164,75,121,3,2006,4998.0,Medium,8/4/2011 0:00,938GII,938,G,II,UNK,Medium,Idaho,WL,78000
20191227113553976,875753,3824,132,5,2002,0.0,UNK,9/28/2006 0:00,950G,950,G,UNK,UNK,Medium,Connecticut,WL,80000
20191227113474565,1385613,3135,132,1,2002,0.0,UNK,3/7/2003 0:00,40XT,40,XT,UNK,UNK,UNK,Missouri,SSL,11000
20191227113605837,1397475,43,132,6,1991,0.0,UNK,4/18/1995 0:00,416II,416,UNK,II,UNK,UNK,Kentucky,BL,24000
20191227113486049,1228843,3238,132,17,1994,0.0,UNK,7/11/2000 0:00,850G,850,G,UNK,UNK,UNK,Washington,TTT,35000
20191227113488078,1099153,3171,132,1,1998,0.0,UNK,3/14/2001 0:00,580L,580,L,UNK,UNK,UNK,Illinois,BL,36000
20191227113592586,1439565,7008,132,1,1986,0.0,UNK,6/13/2006 0:00,225,225,UNK,UNK,UNK,Large / Medium,California,TEX,13500
20191227113480241,1514341,6857,132,2,1000,0.0,UNK,12/12/2007 0:00,888,888,UNK,UNK,UNK,Small,Pennsylvania,TEX,18500
20191227113517141,1111593,4102,132,4,1989,2848.0,Medium,5/19/1995 0:00,D4C,D4,C,UNK,UNK,UNK,Texas,TTT,39000
20191227113559677,1082863,3406,132,2,1987,0.0,UNK,2/8/1995 0:00,225B,225,B,UNK,UNK,Large / Medium,Florida,TEX,51000
20191227113468080,1545952,3259,132,4,2002,0.0,UNK,2/13/2006 0:00,9050B,9050,B,UNK,UNK,Large / Medium,Florida,TEX,71000
20191227113588403,269803,3538,132,1,2000,0.0,UNK,12/1/2005 0:00,416C,416,C,UNK,UNK,UNK,Illinois,BL,33000
20191227113477354,1441379,6815,132,22,1000,0.0,UNK,6/11/2005 0:00,721,721,UNK,UNK,UNK,Medium,Minnesota,WL,37000
20191227113536569,1143865,3415,132,1,1988,0.0,UNK,3/22/2006 0:00,235C,235,C,UNK,UNK,Large / Medium,California,TEX,17000
20191227113616212,1108102,3357,132,11,1978,0.0,UNK,6/24/1993 0:00,12G,12,G,UNK,UNK,UNK,Mississippi,MG,39000
20191227113575874,586862,1035,132,20,1982,0.0,UNK,10/6/2004 0:00,215CLC,215,C,UNK,LC,Small,Tennessee,TEX,24500
20191227113481667,1515303,3170,132,10,1989,0.0,UNK,8/18/1999 0:00,580K,580,K,UNK,UNK,UNK,Louisiana,BL,16000
20191227113379883,1010940,4503,121,3,1996,759.0,Low,6/12/2008 0:00,710A,710,A,UNK,UNK,UNK,New Jersey,MG,35000
20191227113529673,1279761,4089,132,2,1987,0.0,UNK,12/22/2001 0:00,D3B,D3,B,UNK,UNK,UNK,New York,TTT,15000
20191227113493825,1360975,3180,132,1,2002,0.0,UNK,3/29/2011 0:00,580SUPER M,580,SUPER M,UNK,UNK,UNK,Maryland,BL,26000
20191227113526820,1237336,1526,132,9,1981,0.0,UNK,11/7/2001 0:00,D3BLGP,D3,B,UNK,LGP,UNK,South Carolina,TTT,12500
20191227113472670,1153684,3261,132,9,1000,0.0,UNK,2/18/2002 0:00,90XT,90,XT,UNK,UNK,UNK,Florida,SSL,12000
20191227113373487,1017967,3824,121,3,1998,12870.0,High,7/29/2004 0:00,950G,950,G,UNK,UNK,Medium,Florida,WL,61000
20191227113451451,1200573,3148,132,1,1985,0.0,UNK,9/14/2000 0:00,480D,480,D,UNK,UNK,UNK,Arizona,BL,8500
20191227113355574,1028956,4988,121,3,1981,4614.0,Low,6/16/2005 0:00,555B,555,B,UNK,UNK,UNK,North Carolina,BL,9500
20191227113457101,1178421,6558,132,2,1974,0.0,UNK,8/28/1993 0:00,1150,1150,UNK,UNK,UNK,Medium,Maine,TTT,11500
20191227113377821,1050878,13284,121,3,2000,3397.0,Low,4/3/2008 0:00,821C,821,C,UNK,UNK,Medium,Indiana,WL,61000
20191227113594832,806620,3415,132,6,1988,12367.0,Medium,9/29/1998 0:00,235C,235,C,UNK,UNK,Large / Medium,New Jersey,TEX,50000
20191227113456307,1469715,3163,132,99,1000,0.0,UNK,5/4/1995 0:00,580B,580,B,UNK,UNK,UNK,Washington,BL,9000
20191227113459540,1288293,6788,132,1,1977,0.0,UNK,2/20/1992 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL,10500
20191227113468801,1434161,3170,132,9,1000,0.0,UNK,2/15/2000 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,18100
20191227113451799,1533894,6788,132,1,1985,0.0,UNK,6/15/1993 0:00,580,580,UNK,UNK,UNK,UNK,California,BL,16000
20191227113379907,771846,13575,121,3,2004,6377.0,High,5/29/2008 0:00,950GII,950,G,II,UNK,Medium,Florida,WL,100000
20191227113504846,1440778,3356,132,99,1968,0.0,UNK,8/20/1993 0:00,12F,12,F,UNK,UNK,UNK,South Carolina,MG,15500
20191227113553545,1464623,3824,132,1,1998,0.0,UNK,9/26/2002 0:00,950G,950,G,UNK,UNK,Medium,Illinois,WL,89000
20191227113413499,1037933,8856,121,3,2003,211.0,Low,4/7/2011 0:00,426,426,UNK,UNK,UNK,UNK,Florida,WL,25000
20191227113507135,1289298,4156,132,19,1986,0.0,UNK,4/11/2002 0:00,D9L,D9,L,UNK,UNK,Large,California,TTT,50000
20191227113485241,1084830,3178,132,2,1998,0.0,UNK,4/28/2001 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Ohio,BL,34000
20191227113375479,645484,7014,121,3,2001,2038.0,High,4/21/2005 0:00,236,236,UNK,UNK,UNK,UNK,Montana,SSL,12500
20191227113473197,1100644,3112,132,5,1998,0.0,UNK,3/29/2007 0:00,1845C,1845,C,UNK,UNK,UNK,Connecticut,SSL,7500
20191227113604969,744739,7110,132,1,1988,0.0,UNK,9/12/2000 0:00,416,416,UNK,UNK,UNK,UNK,California,BL,16000
20191227113558300,1382028,1624,132,4,1997,0.0,UNK,2/10/2010 0:00,D6MXL,D6,M,UNK,XL,Medium,Florida,TTT,36000
20191227113575604,1520558,1611,132,1,1992,0.0,UNK,3/12/2002 0:00,D6HIILGP,D6,H,II,LGP,Medium,California,TTT,36000
20191227113540357,247768,3406,132,7,1987,0.0,UNK,6/5/1998 0:00,225B,225,B,UNK,UNK,Large / Medium,Alabama,TEX,44000
20191227113460044,1123490,3164,132,14,1979,0.0,UNK,9/18/1998 0:00,580C,580,C,UNK,UNK,UNK,Indiana,BL,9750
20191227113453463,1177796,3170,132,9,1987,0.0,UNK,2/18/2002 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,13000
